,Search Topic,Title,Question,Votes,Views,Answerer Name,Date of Answer,Answerer Reputation Score
2440,excel,How to Combine List of Dataframes by Column Name,"My code takes in Excel documents and converts them into a list of dataframes.
I'm looking to combine these dataframes based one of their column names into one dataframe.
In this example we want to ...",0,34 views,Killbill,2021-05-29 08:53:00Z,663
2441,excel,SUMIFS Is Blank OR Other Condition,"I am trying to sum the values in the B2:B4 range using the SUMIFS function if the dates in the C2:C4 range are either blank or after the date in cell C1.

I can add the values in B if cells in C2:C4 ...",0,21 views,Baldev,2021-05-29 08:52:46Z,25
2442,excel,Modify embedded Excel workbook in Word document via VBA,I have a Word document with two embedded Excel files (added using Insert -> Object -> Create From File) which I wish to modify using Word VBA. I have got to the point where I am able to open the ...,8,21k views,FRanck,2021-05-29 08:37:18Z,1
2443,excel,How to concatenate cell values until it finds a blank in Excel then return the result in the first row of the paragraph?,"I have a column with broken paragraphs split among different rows, and need to have the paragraphs concatenated into a single paragraph on the first row of the paragraph.
I want this:
Column1          ...",1,53 views,VBasic2008,2021-05-29 07:38:37Z,14.8k
2444,excel,Excel Min function not working,"I have an array that I am trying to return the maximum and minimum times corresponding to a reference number entered into O12.

i want it so that when i enter 10 into O12 my max function gives me 3:00 ...",2,7k views,Community,2021-05-29 07:04:30Z,1
2445,excel,Referencing A Table Header,"Am doing a works project and have the code to search a column for a string and retrieve the information in the cells of that row into textboxes on a userform.
Right now its referencing the column ...",0,33 views,VBasic2008,2021-05-29 06:59:44Z,14.8k
2446,excel,How to use VBA Userform multiple times in excel sheet,"I am using same VBA Userform multiple times in different worksheets of Excel. But, If I select Checkboxs in First Userform then other Userforms automatically selected the same checkbox. How can I ...",-1,37 views,Daljeet Singh,2021-05-29 04:18:52Z,11
2447,excel,How to load embedded object in webbrowser control of a userform?,"I am trying to load a .gif image in the webbrowser control of a userform. I can import the .gif from a normal path as seen in the Code1, but I want to navigate to embedded .gif which is ""object 6&...",0,33 views,Tim Williams,2021-05-29 03:43:35Z,123k
2448,excel,where can i consult with a true Microsoft Excel Expert? [closed],"If there is a better place to post this type of question, then let me know.
I love playing around with Microsoft Excel and learning better ways to do things.
I know tons of excel features and can ...",-4,17 views,Peter Ham,2021-05-29 02:55:16Z,63
2449,excel,Some Excel Files not moving from Shared Path to SQL Server,"We have an application where the data in Excel file (present in shared path) moves to Database. In case of any error, the files moves to error folder by writing the error in a log file.It uses a ...",20,436 views,Tim Jones,2021-05-29 02:40:08Z,127
2450,excel,How do I add check box in Form to show payment date?,This is what I have in my Payment Form. I use a Combobox to pull the user info into the payments Form. The trouble I am having is it keeps showing TRUE in the Paid column. In another column to the ...,0,20 views,Variatus,2021-05-29 02:25:51Z,13.3k
2451,excel,Spire.xls - return a File from a stream for client download,"Here is what I'm trying to accomplish.
I am creating an asp.net MVC application. My restrictions are that I cannot programmatically save anything to the file structure of the server, so I can't save ...",0,19 views,Tim Jones,2021-05-29 02:05:01Z,127
2452,excel,Excel VBA - Separate data by pattern by using Split Function,"I am working on a special filter to divide cell from column E24:E33 into separate cells in range F24:M33
There are pattern words by which I want to divide the data:
amount: price: price2: status: min: ...",0,59 views,Ron Rosenfeld,2021-05-29 01:39:18Z,40.5k
2453,excel,How can I add a constant factor in Excel cell as output?,"Hi guys I would like to write different words in every excel cell and get the same words but every cell must have a new constant symbol.
Maybe an example will be useful.
I would like to write this:
---...",0,21 views,p._phidot_,2021-05-29 01:20:45Z,"1,402"
2454,excel,Sendkeys Workbooks vba,"i'm trying with the code above save manually an another workbook (different of that the code is write). But... It doens't work. The command sendkeys just works on the properly worbook
Workbooks(""...",-1,34 views,braX,2021-05-28 23:58:02Z,"9,712"
2455,excel,Apps Script Exporting the wrong version of Google Sheet,"I have a Google Sheet that acts a reusable sheet. My App Script (ideally) generates data on the Google Sheet, exports it as an Excel file, then clears the sheet for the next use.  The issue is that ...",0,31 views,business,2021-05-28 23:12:57Z,13
2456,excel,"Grab All GPOs, Grab All GPO XML Reports, Specify which Data you want selected and exported to an Excel sheet","I am trying to make a script that will get all gpos, export a report against them to a folder in XML, then get the content of each report, select which content I need exported, then format a nice ...",-1,21 views,halfer,2021-05-28 22:33:32Z,18.7k
2457,excel,VBA slow due to pulling data from files,"My Excel VBA script pulls data from other files, and my script isn't very good. How can I speed the file up?
So I pull 11x2737 data from each of 8 text files and pull 3x70101 from each of another 8 ...",0,53 views,halfer,2021-05-28 22:23:46Z,18.7k
2458,excel,VBA Changes date to US format [closed],"I have some VBA that allows me to edit data via a Userform, it then saves the changes to a range in a worksheet. The trouble is that when I save the changes to the date field it changes the date ...",-1,33 views,HackSlash,2021-05-28 22:11:42Z,"3,114"
2459,excel,Permutation of data sorting [closed],"I am not a programmer (yet :) ), but I am an experienced MS Excel user with VBA macros writing in.
Recently I have to do some new tasks that excel environment I suppose will not be efficient enough so ...",-3,20 views,Prune,2021-05-28 21:26:28Z,72.3k
2460,excel,Excel: Need to Generate IDs based on multiple criteria with repeating IDs,Looking to create pricing groups bases on multiple criteria. Each group could have multiple items within the group. I'm struggling with the autocreation the naming of each group. I estimate there ...,0,15 views,am2,2021-05-28 21:26:11Z,350
2461,excel,How can I build For-Next-Loop in Change Event?,"I've got a sheet with Data.
I want to calculate the difference between date now and the date which are in cells C3:C10. And the results are stored in cells D3:D10.
That part I got it so far.
But if ...",0,33 views,ZygD,2021-05-28 21:15:54Z,"8,031"
2462,excel,REGEX Match for all values in a column VBA,"I am trying to match a pattern in all rows of column A. If cell value of column A matches the pattern, then a formula to look for last non-blank value in column B needs to be populated in respective ...",0,39 views,Ron Rosenfeld,2021-05-28 21:01:23Z,40.5k
2463,excel,Recording Values from Workbook_1 onto Workbook_2 [duplicate],"Having issues linking the values from Workbook_1 to appear on Workbook_2. I am not seeing the syntax error. Set Capture line is flagged. Any help much appreciated.
Sub RecordData()
Dim NextTime As ...",0,16 views,mjac,2021-05-28 20:58:18Z,51
2464,excel,How would I make a Pricing Sheet using Google Sheets or Excel that Automatically calculates the price of a project based on text options?,I am trying to create a google sheet or excel spreadsheet that can automatically calculate the price of a project. I am currently using =VLOOKUP to pull numeric values from a separate page. My issue ...,0,24 views,TSBBlackShad,2021-05-28 20:52:54Z,13
2465,R,dplyr mutate new column according to the value of existing columns,"I need to add a new column based on the values of two existing columns.

My data set looks like this:

    V1   V2  V3
1   1    I
2   2    C
3   1    C
4   1    A
5   2    C
...
The new column V3 ...",0,64 views,Ronak Shah,2021-06-02 14:01:27Z,288k
2466,R,Stastistical summary of data group by Cut,I have hundreds of data providing body weight of small animals at various ages obtained from multiple research papers.  I want to group and analyse the weight by age for periods of 7d.  I have used ...,2,54 views,Ronak Shah,2021-06-02 14:01:07Z,288k
2467,R,How can i plot a CoxPH model with two groups?,"I'm trying to plot a cox model, and have it show 2 groups based on a factor variable (shunttyp). I tried the following code:
coxph.model <- coxph(Surv(days, sens)~male+ coceva + ptatot + diatot + ...",0,10 views,JannickLinden,2021-06-02 14:00:31Z,21
2468,R,Change system locale permanently,"I am trying to change the system locale in r studio.
I used this code:
Sys.setlocale(""LC_ALL"",""English"")

But when I restart Rstudio it reverts back to the previous locale
How can ...",0,30 views,Phil,2021-06-02 13:59:32Z,"4,424"
2469,R,Aggregate rows for specific variable names in R,"I have a data frame and I want to see the aggregate amount for a column for specific variable name-
when I try this code I can see the aggregation for the entire  data frame:
 aggregate(x=Top_10$...",0,25 views,Phil,2021-06-02 13:58:42Z,"4,424"
2470,R,R Putting Loop output in Matrix,"I have the following problem.
I have a large matrix called cleantable7. Now I am running the following for loop:
´´´
for (row in 1:nrow(cleantable7))
{
codephon = phonetic(cleantable7[row,], method = ...",0,11 views,Phil,2021-06-02 13:57:19Z,"4,424"
2471,R,Calculate mean of another column which is filtered from another column,"For example, of the 7 columns present one is labelled ""Region"", the other is an average. I want to find all of the averages of a specific region from the region column and find the mean of ...",0,15 views,Alessio,2021-06-02 13:52:00Z,844
2472,R,tapply ()? Equal lengths?,"Good afternoon,
I'm trying applying the tapply function in order to obtain means reading through different treatment group (the 'Placebo' one and the 'Active' one) of the following dataset:
> str(...",-1,28 views,Gregor Thomas,2021-06-02 13:49:41Z,105k
